timestamp,sandboxLog,lambdaLog
485600,,"mid=10032.0 dyn_mean=10008.7 z=0.73 mom=-7.0 trend=-0.26 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10537 peak=11245 dd=708 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10024(✓) ask@10040(✓) qty=1"
485700,,"mid=10033.0 dyn_mean=10008.7 z=0.76 mom=-3.0 trend=-0.40 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10455 peak=11245 dd=790 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10025(✓) ask@10041(✓) qty=1"
485800,,"mid=10034.0 dyn_mean=10008.7 z=0.79 mom=0.0 trend=-0.27 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10373 peak=11245 dd=872 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10026(✓) ask@10042(✓) qty=1"
485900,,"mid=10038.5 dyn_mean=10008.7 z=0.93 mom=4.5 trend=0.06 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10004 peak=11245 dd=1241 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10030(✓) ask@10046(✓) qty=1"
486000,,"mid=10038.0 dyn_mean=10008.8 z=0.91 mom=2.0 trend=-0.13 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10045 peak=11245 dd=1200 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10030(✓) ask@10046(✓) qty=1"
486100,,"mid=10037.5 dyn_mean=10008.8 z=0.90 mom=2.5 trend=-0.03 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10086 peak=11245 dd=1159 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10030(✓) ask@10046(✓) qty=1"
486200,,"mid=10038.0 dyn_mean=10008.8 z=0.91 mom=1.0 trend=0.20 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10045 peak=11245 dd=1200 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10030(✓) ask@10046(✓) qty=1"
486300,,"mid=10038.0 dyn_mean=10008.9 z=0.91 mom=-5.5 trend=0.34 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10045 peak=11245 dd=1200 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10030(✓) ask@10046(✓) qty=1"
486400,,"mid=10039.0 dyn_mean=10008.9 z=0.94 mom=-6.0 trend=0.47 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9963 peak=11245 dd=1282 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10031(✓) ask@10047(✓) qty=1"
486500,,"mid=10040.0 dyn_mean=10008.9 z=0.97 mom=0.0 trend=0.68 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9881 peak=11245 dd=1364 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10032(✓) ask@10048(✓) qty=1"
486600,,"mid=10040.0 dyn_mean=10008.9 z=0.97 mom=-1.0 trend=0.55 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9881 peak=11245 dd=1364 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10032(✓) ask@10048(✓) qty=1"
486700,,"mid=10040.0 dyn_mean=10009.0 z=0.97 mom=-6.0 trend=0.86 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9881 peak=11245 dd=1364 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10032(✓) ask@10048(✓) qty=1"
486800,,"mid=10040.0 dyn_mean=10009.0 z=0.97 mom=-6.0 trend=0.72 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9881 peak=11245 dd=1364 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10032(✓) ask@10048(✓) qty=1"
486900,,"mid=10040.0 dyn_mean=10009.0 z=0.97 mom=-7.0 trend=0.80 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9881 peak=11245 dd=1364 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10032(✓) ask@10048(✓) qty=1"
487000,,"mid=10039.0 dyn_mean=10009.1 z=0.94 mom=-7.0 trend=0.58 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9963 peak=11245 dd=1282 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10031(✓) ask@10047(✓) qty=1"
487100,,"mid=10040.5 dyn_mean=10009.1 z=0.98 mom=-5.5 trend=0.76 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9840 peak=11245 dd=1405 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10032(✓) ask@10048(✓) qty=1"
487200,,"mid=10040.0 dyn_mean=10009.1 z=0.96 mom=-6.0 trend=0.66 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9881 peak=11245 dd=1364 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10032(✓) ask@10048(✓) qty=1"
487300,,"mid=10038.5 dyn_mean=10009.2 z=0.92 mom=-10.5 trend=0.40 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10004 peak=11245 dd=1241 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10030(✓) ask@10046(✓) qty=1"
487400,,"mid=10041.0 dyn_mean=10009.2 z=0.99 mom=-5.0 trend=0.86 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9799 peak=11245 dd=1446 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10033(✓) ask@10049(✓) qty=1"
487500,,"mid=10038.0 dyn_mean=10009.2 z=0.90 mom=-5.0 trend=0.44 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10045 peak=11245 dd=1200 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10030(✓) ask@10046(✓) qty=1"
487600,,"mid=10041.5 dyn_mean=10009.3 z=1.01 mom=-0.5 trend=0.68 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9758 peak=11245 dd=1487 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10034(✓) ask@10050(✓) qty=1"
487700,,"mid=10043.0 dyn_mean=10009.3 z=1.05 mom=2.0 trend=0.65 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9635 peak=11245 dd=1610 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10035(✓) ask@10051(✓) qty=1"
487800,,"mid=10037.0 dyn_mean=10009.3 z=0.87 mom=-6.0 trend=0.20 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10127 peak=11245 dd=1118 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10029(✓) ask@10045(✓) qty=1"
487900,,"mid=10035.0 dyn_mean=10009.3 z=0.80 mom=-4.5 trend=-0.13 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10291 peak=11245 dd=954 m38_hit=(-B)
MARK38: mode=PROBE conf=1 bid@10027(✓) ask@10043(✓) qty=1"
488000,,"mid=10035.0 dyn_mean=10009.4 z=0.80 mom=-7.0 trend=-0.13 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10291 peak=11245 dd=954 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10027(✓) ask@10043(✓) qty=1"
488100,,"mid=10037.0 dyn_mean=10009.4 z=0.86 mom=-4.0 trend=0.07 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10127 peak=11245 dd=1118 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10029(✓) ask@10045(✓) qty=1"
488200,,"mid=10034.0 dyn_mean=10009.4 z=0.77 mom=-7.0 trend=-0.06 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10373 peak=11245 dd=872 m38_hit=(-B)
MARK38: mode=EXPLOIT conf=2 bid@10027(✓) ask@10041(✓) qty=10"
488300,,"mid=10032.0 dyn_mean=10009.4 z=0.71 mom=-9.0 trend=0.07 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10537 peak=11245 dd=708 m38_hit=(--)
MARK38: mode=EXPLOIT conf=2 bid@10025(✓) ask@10039(✓) qty=10"
488400,,"mid=10030.0 dyn_mean=10009.5 z=0.64 mom=-11.0 trend=-0.27 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10701 peak=11245 dd=544 m38_hit=(--)
MARK38: mode=EXPLOIT conf=2 bid@10023(✓) ask@10037(✓) qty=10"
488500,,"mid=10032.0 dyn_mean=10009.5 z=0.70 mom=-6.0 trend=-0.07 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10537 peak=11245 dd=708 m38_hit=(--)
MARK38: mode=EXPLOIT conf=2 bid@10025(✓) ask@10039(✓) qty=10"
488600,,"mid=10030.0 dyn_mean=10009.5 z=0.64 mom=-13.0 trend=-0.07 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10701 peak=11245 dd=544 m38_hit=(--)
MARK38: mode=EXPLOIT conf=2 bid@10023(✓) ask@10037(✓) qty=10"
488700,,"mid=10030.0 dyn_mean=10009.5 z=0.64 mom=-14.0 trend=-0.20 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10701 peak=11245 dd=544 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10022(✓) ask@10038(✓) qty=1"
488800,,"mid=10031.0 dyn_mean=10009.5 z=0.67 mom=-13.0 trend=-0.27 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10619 peak=11245 dd=626 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10023(✓) ask@10039(✓) qty=1"
488900,,"mid=10028.0 dyn_mean=10009.6 z=0.58 mom=-14.5 trend=-0.21 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10865 peak=11245 dd=380 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10020(✓) ask@10036(✓) qty=1"
489000,,"mid=10026.0 dyn_mean=10009.6 z=0.51 mom=-18.0 trend=-0.41 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=11029 peak=11245 dd=216 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10018(✓) ask@10034(✓) qty=1"
489100,,"mid=10026.0 dyn_mean=10009.6 z=0.51 mom=-20.0 trend=-0.48 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=11029 peak=11245 dd=216 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10018(✓) ask@10034(✓) qty=1"
489200,,"mid=10025.0 dyn_mean=10009.6 z=0.48 mom=-20.0 trend=-0.59 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=11111 peak=11245 dd=134 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10017(✓) ask@10033(✓) qty=1"
489300,,"mid=10024.0 dyn_mean=10009.6 z=0.45 mom=-23.0 trend=-0.69 regime=MILD_REVERSION | LOCKED target=-24 pos_orig=-82 took=0 gap=58 cum_pnl=11193 peak=11245 dd=52 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10016(✓) ask@10032(✓) qty=1"
489400,,"mid=10025.0 dyn_mean=10009.6 z=0.48 mom=-24.0 trend=-0.76 regime=MILD_REVERSION | LOCKED target=-29 pos_orig=-82 took=0 gap=53 cum_pnl=11111 peak=11245 dd=134 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10017(✓) ask@10033(✓) qty=1"
489500,,"mid=10025.0 dyn_mean=10009.7 z=0.48 mom=-24.5 trend=-0.63 regime=MILD_REVERSION | LOCKED target=-29 pos_orig=-82 took=0 gap=53 cum_pnl=11111 peak=11245 dd=134 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10017(✓) ask@10033(✓) qty=1"
489600,,"mid=10027.5 dyn_mean=10009.7 z=0.56 mom=-23.5 trend=-0.25 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10906 peak=11245 dd=339 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10020(✓) ask@10036(✓) qty=1"
489700,,"mid=10026.0 dyn_mean=10009.7 z=0.51 mom=-24.0 trend=-0.21 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=11029 peak=11245 dd=216 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10018(✓) ask@10034(✓) qty=1"
489800,,"mid=10025.0 dyn_mean=10009.7 z=0.48 mom=-27.0 trend=-0.21 regime=MILD_REVERSION | LOCKED target=-29 pos_orig=-82 took=0 gap=53 cum_pnl=11111 peak=11245 dd=134 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10017(✓) ask@10033(✓) qty=1"
489900,,"mid=10022.5 dyn_mean=10009.7 z=0.40 mom=-26.5 trend=-0.18 regime=MILD_REVERSION | LOCKED target=-16 pos_orig=-82 took=0 gap=66 cum_pnl=11316 peak=11316 dd=0 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10014(✓) ask@10030(✓) qty=1"
490000,,"mid=10021.0 dyn_mean=10009.7 z=0.35 mom=-28.0 trend=-0.35 regime=MILD_REVERSION | LOCKED target=-8 pos_orig=-82 took=0 gap=74 cum_pnl=11439 peak=11439 dd=0 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10013(✓) ask@10029(✓) qty=1"
490100,,"mid=10019.0 dyn_mean=10009.7 z=0.29 mom=-30.0 trend=-0.42 regime=MOMENTUM | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=11603 peak=11603 dd=0 m38_hit=(A-)
MARK38: mode=PROBE conf=1 bid@10011(✓) ask@10027(✓) qty=1"
490200,,"mid=10020.0 dyn_mean=10009.8 z=0.32 mom=-29.5 trend=-0.35 regime=MILD_REVERSION | LOCKED target=-3 pos_orig=-82 took=0 gap=79 cum_pnl=11521 peak=11603 dd=82 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10012(✓) ask@10028(✓) qty=1"
490300,,"mid=10023.0 dyn_mean=10009.8 z=0.41 mom=-27.0 trend=-0.28 regime=MILD_REVERSION | LOCKED target=-18 pos_orig=-82 took=0 gap=64 cum_pnl=11275 peak=11603 dd=328 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10015(✓) ask@10031(✓) qty=1"
490400,,"mid=10023.0 dyn_mean=10009.8 z=0.41 mom=-28.0 trend=-0.28 regime=MILD_REVERSION | LOCKED target=-18 pos_orig=-82 took=0 gap=64 cum_pnl=11275 peak=11603 dd=328 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10015(✓) ask@10031(✓) qty=1"
490500,,"mid=10024.0 dyn_mean=10009.8 z=0.44 mom=-26.0 trend=-0.59 regime=MILD_REVERSION | LOCKED target=-24 pos_orig=-82 took=0 gap=58 cum_pnl=11193 peak=11603 dd=410 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10016(✓) ask@10032(✓) qty=1"
490600,,"mid=10026.0 dyn_mean=10009.8 z=0.51 mom=-25.0 trend=-0.51 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=11029 peak=11603 dd=574 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10018(✓) ask@10034(✓) qty=1"
490700,,"mid=10027.0 dyn_mean=10009.8 z=0.54 mom=-23.0 trend=-0.51 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10947 peak=11603 dd=656 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10019(✓) ask@10035(✓) qty=1"
490800,,"mid=10031.5 dyn_mean=10009.8 z=0.68 mom=-19.5 trend=-0.51 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10578 peak=11603 dd=1025 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10024(✓) ask@10040(✓) qty=1"
490900,,"mid=10031.0 dyn_mean=10009.9 z=0.66 mom=-16.0 trend=-0.51 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10619 peak=11603 dd=984 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10023(✓) ask@10039(✓) qty=1"
491000,,"mid=10030.0 dyn_mean=10009.9 z=0.63 mom=-19.0 trend=-0.55 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10701 peak=11603 dd=902 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10022(✓) ask@10038(✓) qty=1"
491100,,"mid=10031.0 dyn_mean=10009.9 z=0.66 mom=-16.0 trend=-0.51 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10619 peak=11603 dd=984 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10023(✓) ask@10039(✓) qty=1"
491200,,"mid=10034.0 dyn_mean=10009.9 z=0.75 mom=-11.0 trend=-0.29 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10373 peak=11603 dd=1230 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10026(✓) ask@10042(✓) qty=1"
491300,,"mid=10036.0 dyn_mean=10010.0 z=0.81 mom=-8.0 trend=-0.21 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10209 peak=11603 dd=1394 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10028(✓) ask@10044(✓) qty=1"
491400,,"mid=10037.0 dyn_mean=10010.0 z=0.84 mom=-2.5 trend=-0.21 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10127 peak=11603 dd=1476 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10029(✓) ask@10045(✓) qty=1"
491500,,"mid=10036.0 dyn_mean=10010.0 z=0.81 mom=-9.0 trend=-0.28 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10209 peak=11603 dd=1394 m38_hit=(-B)
MARK38: mode=PROBE conf=1 bid@10028(✓) ask@10044(✓) qty=1"
491600,,"mid=10036.0 dyn_mean=10010.0 z=0.81 mom=-10.0 trend=-0.28 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10209 peak=11603 dd=1394 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10028(✓) ask@10044(✓) qty=1"
491700,,"mid=10038.0 dyn_mean=10010.1 z=0.87 mom=-4.5 trend=-0.14 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10045 peak=11603 dd=1558 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10030(✓) ask@10046(✓) qty=1"
491800,,"mid=10034.0 dyn_mean=10010.1 z=0.75 mom=-12.0 trend=-0.40 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10373 peak=11603 dd=1230 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10026(✓) ask@10042(✓) qty=1"
491900,,"mid=10036.0 dyn_mean=10010.1 z=0.81 mom=-10.0 trend=-0.20 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10209 peak=11603 dd=1394 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10028(✓) ask@10044(✓) qty=1"
492000,,"mid=10038.0 dyn_mean=10010.1 z=0.87 mom=-8.0 trend=-0.17 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10045 peak=11603 dd=1558 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10030(✓) ask@10046(✓) qty=1"
492100,,"mid=10040.0 dyn_mean=10010.2 z=0.93 mom=0.0 trend=0.00 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9881 peak=11603 dd=1722 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10032(✓) ask@10048(✓) qty=1"
492200,,"mid=10039.0 dyn_mean=10010.2 z=0.90 mom=-1.0 trend=0.03 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9963 peak=11603 dd=1640 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10031(✓) ask@10047(✓) qty=1"
492300,,"mid=10036.0 dyn_mean=10010.2 z=0.81 mom=-2.5 trend=-0.33 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10209 peak=11603 dd=1394 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10028(✓) ask@10044(✓) qty=1"
492400,,"mid=10041.0 dyn_mean=10010.3 z=0.96 mom=4.0 trend=0.19 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9799 peak=11603 dd=1804 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10033(✓) ask@10049(✓) qty=1"
492500,,"mid=10044.0 dyn_mean=10010.3 z=1.05 mom=6.0 trend=0.16 regime=WAITING_FOR_REVERSAL | LOCKED target=0 pos_orig=-82 took=0 gap=82 cum_pnl=9553 peak=11603 dd=2050 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10036(✓) ask@10052(✓) qty=1"
492600,,"mid=10040.0 dyn_mean=10010.3 z=0.93 mom=3.0 trend=-0.19 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9881 peak=11603 dd=1722 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10032(✓) ask@10048(✓) qty=1"
492700,,"mid=10037.0 dyn_mean=10010.3 z=0.83 mom=5.5 trend=0.00 regime=WAITING_FOR_REVERSAL | LOCKED target=0 pos_orig=-82 took=0 gap=82 cum_pnl=10127 peak=11603 dd=1476 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10029(✓) ask@10045(✓) qty=1"
492800,,"mid=10036.0 dyn_mean=10010.4 z=0.80 mom=5.0 trend=0.07 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10209 peak=11603 dd=1394 m38_hit=(-B)
MARK38: mode=PROBE conf=1 bid@10028(✓) ask@10044(✓) qty=1"
492900,,"mid=10038.0 dyn_mean=10010.4 z=0.86 mom=7.0 trend=0.20 regime=WAITING_FOR_REVERSAL | LOCKED target=0 pos_orig=-82 took=0 gap=82 cum_pnl=10045 peak=11603 dd=1558 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10030(✓) ask@10046(✓) qty=1"
493000,,"mid=10038.0 dyn_mean=10010.4 z=0.86 mom=3.0 trend=0.07 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10045 peak=11603 dd=1558 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10030(✓) ask@10046(✓) qty=1"
493100,,"mid=10038.0 dyn_mean=10010.5 z=0.86 mom=0.0 trend=0.27 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10045 peak=11603 dd=1558 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10030(✓) ask@10046(✓) qty=1"
493200,,"mid=10040.0 dyn_mean=10010.5 z=0.92 mom=6.0 trend=0.54 regime=WAITING_FOR_REVERSAL | LOCKED target=0 pos_orig=-82 took=0 gap=82 cum_pnl=9881 peak=11603 dd=1722 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10032(✓) ask@10048(✓) qty=1"
493300,,"mid=10039.0 dyn_mean=10010.5 z=0.89 mom=-2.0 trend=0.61 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9963 peak=11603 dd=1640 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10031(✓) ask@10047(✓) qty=1"
493400,,"mid=10037.0 dyn_mean=10010.5 z=0.83 mom=-4.0 trend=0.34 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10127 peak=11603 dd=1476 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10029(✓) ask@10045(✓) qty=1"
493500,,"mid=10038.0 dyn_mean=10010.6 z=0.86 mom=-4.0 trend=0.55 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10045 peak=11603 dd=1558 m38_hit=(-B)
MARK38: mode=PROBE conf=1 bid@10030(✓) ask@10046(✓) qty=1"
493600,,"mid=10038.5 dyn_mean=10010.6 z=0.87 mom=-5.5 trend=0.58 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10004 peak=11603 dd=1599 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10030(✓) ask@10046(✓) qty=1"
493700,,"mid=10039.0 dyn_mean=10010.6 z=0.89 mom=-5.0 trend=0.55 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9963 peak=11603 dd=1640 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10031(✓) ask@10047(✓) qty=1"
493800,,"mid=10040.5 dyn_mean=10010.7 z=0.93 mom=-2.5 trend=0.87 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=9840 peak=11603 dd=1763 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10032(✓) ask@10048(✓) qty=1"
493900,,"mid=10038.0 dyn_mean=10010.7 z=0.85 mom=-1.0 trend=0.83 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10045 peak=11603 dd=1558 m38_hit=(--)
MARK38: mode=PROBE conf=1 bid@10030(✓) ask@10046(✓) qty=1"
494000,,"mid=10034.0 dyn_mean=10010.7 z=0.73 mom=-6.0 trend=0.53 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10373 peak=11603 dd=1230 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10026(✓) ask@10042(✓) qty=1"
494100,,"mid=10033.0 dyn_mean=10010.7 z=0.70 mom=-7.0 trend=0.53 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10455 peak=11603 dd=1148 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10025(✓) ask@10041(✓) qty=1"
494200,,"mid=10031.0 dyn_mean=10010.7 z=0.63 mom=-9.0 trend=0.46 regime=MILD_REVERSION | LOCKED target=-30 pos_orig=-82 took=0 gap=52 cum_pnl=10619 peak=11603 dd=984 m38_hit=(--)
MARK38: mode=PROBE conf=0 bid@10023(✓) ask@10039(✓) qty=1"
